PokeID,Rank,Type,Pokemon,Icon,Details Link,Metric,Values
P4079-834,834,Rock,Drednaw,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,https://pokemondb.net/pokedex/drednaw,Defense,158
P4080-835,835,Electric,Yamper,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,https://pokemondb.net/pokedex/yamper,Defense,100
P4081-836,836,Electric,Boltund,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,https://pokemondb.net/pokedex/boltund,Defense,120
P4082-837,837,Rock,Rolycoly,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,https://pokemondb.net/pokedex/rolycoly,Defense,100
P4083-838,838,Rock,Carkol,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,https://pokemondb.net/pokedex/carkol,Defense,160
P4084-838,838,Fire,Carkol,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,https://pokemondb.net/pokedex/carkol,Defense,160
P4085-839,839,Rock,Coalossal,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,https://pokemondb.net/pokedex/coalossal,Defense,210
P4086-839,839,Fire,Coalossal,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,https://pokemondb.net/pokedex/coalossal,Defense,210
P4087-840,840,Grass,Applin,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,https://pokemondb.net/pokedex/applin,Defense,120
P4088-840,840,Dragon,Applin,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,https://pokemondb.net/pokedex/applin,Defense,120
P4089-841,841,Grass,Flapple,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,https://pokemondb.net/pokedex/flapple,Defense,140
P4090-841,841,Dragon,Flapple,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,https://pokemondb.net/pokedex/flapple,Defense,140
P4091-842,842,Grass,Appletun,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,https://pokemondb.net/pokedex/appletun,Defense,160
P4092-842,842,Dragon,Appletun,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,https://pokemondb.net/pokedex/appletun,Defense,160
P4093-843,843,Ground,Silicobra,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,https://pokemondb.net/pokedex/silicobra,Defense,125
P4094-844,844,Ground,Sandaconda,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,https://pokemondb.net/pokedex/sandaconda,Defense,195
P4095-845,845,Flying,Cramorant,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,https://pokemondb.net/pokedex/cramorant,Defense,150
P4096-845,845,Water,Cramorant,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,https://pokemondb.net/pokedex/cramorant,Defense,150
P4097-846,846,Water,Arrokuda,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,https://pokemondb.net/pokedex/arrokuda,Defense,70
P4098-847,847,Water,Barraskewda,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,https://pokemondb.net/pokedex/barraskewda,Defense,110
P4099-848,848,Electric,Toxel,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,https://pokemondb.net/pokedex/toxel,Defense,70
P4100-848,848,Poison,Toxel,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,https://pokemondb.net/pokedex/toxel,Defense,70
P4101-849,849,Electric,Toxtricity-Low Key Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,https://pokemondb.net/pokedex/toxtricity,Defense,140
P4102-849,849,Poison,Toxtricity-Low Key Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,https://pokemondb.net/pokedex/toxtricity,Defense,140
P4103-849,849,Electric,Toxtricity-Amped Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,https://pokemondb.net/pokedex/toxtricity,Defense,140
P4104-849,849,Poison,Toxtricity-Amped Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,https://pokemondb.net/pokedex/toxtricity,Defense,140
P4105-850,850,Fire,Sizzlipede,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,https://pokemondb.net/pokedex/sizzlipede,Defense,95
P4106-850,850,Bug,Sizzlipede,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,https://pokemondb.net/pokedex/sizzlipede,Defense,95
P4107-851,851,Fire,Centiskorch,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,https://pokemondb.net/pokedex/centiskorch,Defense,155
P4108-851,851,Bug,Centiskorch,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,https://pokemondb.net/pokedex/centiskorch,Defense,155
P4109-852,852,Fighting,Clobbopus,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,https://pokemondb.net/pokedex/clobbopus,Defense,110
P4110-853,853,Fighting,Grapploct,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,https://pokemondb.net/pokedex/grapploct,Defense,170
P4111-854,854,Ghost,Sinistea,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,https://pokemondb.net/pokedex/sinistea,Defense,99
P4112-855,855,Ghost,Polteageist,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,https://pokemondb.net/pokedex/polteageist,Defense,179
P4113-856,856,Psychic,Hatenna,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,https://pokemondb.net/pokedex/hatenna,Defense,98
P4114-857,857,Psychic,Hattrem,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,https://pokemondb.net/pokedex/hattrem,Defense,138
P4115-858,858,Psychic,Hatterene,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,https://pokemondb.net/pokedex/hatterene,Defense,198
P4116-858,858,Fairy,Hatterene,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,https://pokemondb.net/pokedex/hatterene,Defense,198
P4117-859,859,Dark,Impidimp,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,https://pokemondb.net/pokedex/impidimp,Defense,70
P4118-859,859,Fairy,Impidimp,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,https://pokemondb.net/pokedex/impidimp,Defense,70
P4119-860,860,Dark,Morgrem,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,https://pokemondb.net/pokedex/morgrem,Defense,100
P4120-860,860,Fairy,Morgrem,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,https://pokemondb.net/pokedex/morgrem,Defense,100
P4121-861,861,Dark,Grimmsnarl,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,https://pokemondb.net/pokedex/grimmsnarl,Defense,140
P4122-861,861,Fairy,Grimmsnarl,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,https://pokemondb.net/pokedex/grimmsnarl,Defense,140
P4123-862,862,Dark,Obstagoon,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,https://pokemondb.net/pokedex/obstagoon,Defense,182
P4124-862,862,Normal,Obstagoon,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,https://pokemondb.net/pokedex/obstagoon,Defense,182
P4125-863,863,Steel,Perrserker,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,https://pokemondb.net/pokedex/perrserker,Defense,160
P4126-864,864,Ghost,Cursola,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,https://pokemondb.net/pokedex/cursola,Defense,180
P4127-865,865,Fighting,Sirfetch'd,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,https://pokemondb.net/pokedex/sirfetchd,Defense,177
P4128-866,866,Ice,Mr. Rime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,https://pokemondb.net/pokedex/mr-rime,Defense,175
P4129-866,866,Psychic,Mr. Rime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,https://pokemondb.net/pokedex/mr-rime,Defense,175
P4130-867,867,Ground,Runerigus,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,https://pokemondb.net/pokedex/runerigus,Defense,250
P4131-867,867,Ghost,Runerigus,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,https://pokemondb.net/pokedex/runerigus,Defense,250
P4132-868,868,Fairy,Milcery,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,https://pokemondb.net/pokedex/milcery,Defense,101
P4133-869,869,Fairy,Alcremie,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,https://pokemondb.net/pokedex/alcremie,Defense,196
P4134-870,870,Fighting,Falinks,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,https://pokemondb.net/pokedex/falinks,Defense,160
P4135-871,871,Electric,Pincurchin,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,https://pokemondb.net/pokedex/pincurchin,Defense,180
P4136-872,872,Ice,Snom,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,https://pokemondb.net/pokedex/snom,Defense,65
P4137-872,872,Bug,Snom,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,https://pokemondb.net/pokedex/snom,Defense,65
P4138-873,873,Ice,Frosmoth,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,https://pokemondb.net/pokedex/frosmoth,Defense,150
P4139-873,873,Bug,Frosmoth,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,https://pokemondb.net/pokedex/frosmoth,Defense,150
P4140-874,874,Rock,Stonjourner,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,https://pokemondb.net/pokedex/stonjourner,Defense,155
P4141-875,875,Ice,Eiscue-Ice Face,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,https://pokemondb.net/pokedex/eiscue,Defense,200
P4142-875,875,Ice,Eiscue-Noice Face,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,https://pokemondb.net/pokedex/eiscue,Defense,120
P4143-876,876,Psychic,Indeedee-Male,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,https://pokemondb.net/pokedex/indeedee,Defense,150
P4144-876,876,Normal,Indeedee-Male,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,https://pokemondb.net/pokedex/indeedee,Defense,150
P4145-876,876,Psychic,Indeedee-Female,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,https://pokemondb.net/pokedex/indeedee,Defense,170
P4146-876,876,Normal,Indeedee-Female,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,https://pokemondb.net/pokedex/indeedee,Defense,170
P4147-877,877,Electric,Morpeko-Full Belly Mode,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,https://pokemondb.net/pokedex/morpeko,Defense,116
P4148-877,877,Dark,Morpeko-Full Belly Mode,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,https://pokemondb.net/pokedex/morpeko,Defense,116
P4149-877,877,Electric,Morpeko-Hangry Mode,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,https://pokemondb.net/pokedex/morpeko,Defense,116
P4150-877,877,Dark,Morpeko-Hangry Mode,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,https://pokemondb.net/pokedex/morpeko,Defense,116
P4151-878,878,Steel,Cufant,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,https://pokemondb.net/pokedex/cufant,Defense,98
P4152-879,879,Steel,Copperajah,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,https://pokemondb.net/pokedex/copperajah,Defense,138
P4153-880,880,Electric,Dracozolt,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,https://pokemondb.net/pokedex/dracozolt,Defense,160
P4154-880,880,Dragon,Dracozolt,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,https://pokemondb.net/pokedex/dracozolt,Defense,160
P4155-881,881,Electric,Arctozolt,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,https://pokemondb.net/pokedex/arctozolt,Defense,170
P4156-881,881,Ice,Arctozolt,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,https://pokemondb.net/pokedex/arctozolt,Defense,170
P4157-882,882,Water,Dracovish,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,https://pokemondb.net/pokedex/dracovish,Defense,180
P4158-882,882,Dragon,Dracovish,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,https://pokemondb.net/pokedex/dracovish,Defense,180
P4159-883,883,Water,Arctovish,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,https://pokemondb.net/pokedex/arctovish,Defense,190
P4160-883,883,Ice,Arctovish,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,https://pokemondb.net/pokedex/arctovish,Defense,190
P4161-884,884,Steel,Duraludon,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,https://pokemondb.net/pokedex/duraludon,Defense,165
P4162-884,884,Dragon,Duraludon,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,https://pokemondb.net/pokedex/duraludon,Defense,165
P4163-885,885,Dragon,Dreepy,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,https://pokemondb.net/pokedex/dreepy,Defense,60
P4164-885,885,Ghost,Dreepy,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,https://pokemondb.net/pokedex/dreepy,Defense,60
P4165-886,886,Dragon,Drakloak,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,https://pokemondb.net/pokedex/drakloak,Defense,100
P4166-886,886,Ghost,Drakloak,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,https://pokemondb.net/pokedex/drakloak,Defense,100
P4167-887,887,Dragon,Dragapult,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,https://pokemondb.net/pokedex/dragapult,Defense,150
P4168-887,887,Ghost,Dragapult,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,https://pokemondb.net/pokedex/dragapult,Defense,150
P4169-888,888,Fairy,Zacian-Crowned Sword,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,https://pokemondb.net/pokedex/zacian,Defense,230
P4170-888,888,Steel,Zacian-Crowned Sword,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,https://pokemondb.net/pokedex/zacian,Defense,230
P4171-888,888,Fairy,Zacian-Hero of Many Battles,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,https://pokemondb.net/pokedex/zacian,Defense,230
P4172-889,889,Fighting,Zamazenta-Crowned Shield,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,https://pokemondb.net/pokedex/zamazenta,Defense,290
P4173-889,889,Steel,Zamazenta-Crowned Shield,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,https://pokemondb.net/pokedex/zamazenta,Defense,290
P4174-889,889,Fighting,Zamazenta-Hero of Many Battles,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,https://pokemondb.net/pokedex/zamazenta,Defense,230
P4175-890,890,Poison,Eternatus,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,https://pokemondb.net/pokedex/eternatus,Defense,190
P4176-890,890,Dragon,Eternatus,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,https://pokemondb.net/pokedex/eternatus,Defense,190
P4177-890,890,Poison,Eternatus-Eternamax,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,https://pokemondb.net/pokedex/eternatus,Defense,500
P4178-890,890,Dragon,Eternatus-Eternamax,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,https://pokemondb.net/pokedex/eternatus,Defense,500
P4179-891,891,Fighting,Kubfu,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,https://pokemondb.net/pokedex/kubfu,Defense,110
P4180-892,892,Fighting,Urshifu-Single Strike Style,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,https://pokemondb.net/pokedex/urshifu,Defense,160
P4181-892,892,Dark,Urshifu-Single Strike Style,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,https://pokemondb.net/pokedex/urshifu,Defense,160
P4182-892,892,Fighting,Urshifu-Rapid Strike Style,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,https://pokemondb.net/pokedex/urshifu,Defense,160
P4183-892,892,Water,Urshifu-Rapid Strike Style,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,https://pokemondb.net/pokedex/urshifu,Defense,160
P4184-893,893,Dark,Zarude,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,https://pokemondb.net/pokedex/zarude,Defense,200
P4185-893,893,Grass,Zarude,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,https://pokemondb.net/pokedex/zarude,Defense,200
P4186-894,894,Electric,Regieleki,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,https://pokemondb.net/pokedex/regieleki,Defense,100
P4187-895,895,Dragon,Regidrago,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,https://pokemondb.net/pokedex/regidrago,Defense,100
P4188-896,896,Ice,Glastrier,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,https://pokemondb.net/pokedex/glastrier,Defense,240
P4189-897,897,Ghost,Spectrier,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,https://pokemondb.net/pokedex/spectrier,Defense,140
P4190-898,898,Psychic,Calyrex,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,https://pokemondb.net/pokedex/calyrex,Defense,160
P4191-898,898,Grass,Calyrex,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,https://pokemondb.net/pokedex/calyrex,Defense,160
P4192-898,898,Psychic,Calyrex-Ice Rider,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,https://pokemondb.net/pokedex/calyrex,Defense,280
P4193-898,898,Ice,Calyrex-Ice Rider,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,https://pokemondb.net/pokedex/calyrex,Defense,280
P4194-898,898,Psychic,Calyrex-Shadow Rider,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,https://pokemondb.net/pokedex/calyrex,Defense,180
P4195-898,898,Ghost,Calyrex-Shadow Rider,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,https://pokemondb.net/pokedex/calyrex,Defense,180
P4196-1,1,Grass,Bulbasaur,https://img.pokemondb.net/sprites/sword-shield/icon/bulbasaur.png,https://pokemondb.net/pokedex/bulbasaur,HP,45
P4197-1,1,Poison,Bulbasaur,https://img.pokemondb.net/sprites/sword-shield/icon/bulbasaur.png,https://pokemondb.net/pokedex/bulbasaur,HP,45
P4198-2,2,Grass,Ivysaur,https://img.pokemondb.net/sprites/sword-shield/icon/ivysaur.png,https://pokemondb.net/pokedex/ivysaur,HP,60
P4199-2,2,Poison,Ivysaur,https://img.pokemondb.net/sprites/sword-shield/icon/ivysaur.png,https://pokemondb.net/pokedex/ivysaur,HP,60
P4200-3,3,Grass,Venusaur,https://img.pokemondb.net/sprites/sword-shield/icon/venusaur.png,https://pokemondb.net/pokedex/venusaur,HP,80
P4201-3,3,Poison,Venusaur,https://img.pokemondb.net/sprites/sword-shield/icon/venusaur.png,https://pokemondb.net/pokedex/venusaur,HP,80
P4202-3,3,Grass,Venusaur-Mega Venusaur,https://img.pokemondb.net/sprites/sword-shield/icon/venusaur-mega.png,https://pokemondb.net/pokedex/venusaur,HP,80
